ps_site_id,exp_id,method,region,subregion,locality,date,time,latitude,longitude,site_name,habitat,exposure,in_mpa,mpa_notes,team_lead,notes
TRI_2017_uvs_013,TRI_2017,uvs,Tristan da Cunha,Gough,NA,2017-01-21,NA,-40.30132,-9.90301,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_014,TRI_2017,uvs,Tristan da Cunha,Gough,NA,2017-01-22,NA,-40.28801,-9.91726,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_015,TRI_2017,uvs,Tristan da Cunha,Gough,NA,2017-01-22,NA,-40.33376,-9.88175,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_016,TRI_2017,uvs,Tristan da Cunha,Gough,NA,2017-01-22,NA,-40.31213,-9.90122,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_017,TRI_2017,uvs,Tristan da Cunha,Gough,NA,2017-01-24,NA,-40.33827,-9.8777,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_018,TRI_2017,uvs,Tristan da Cunha,Gough,NA,2017-01-24,NA,-40.32935,-9.88913,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_019,TRI_2017,uvs,Tristan da Cunha,Tristan,NA,2017-01-26,NA,-37.16381,-12.31277,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_020,TRI_2017,uvs,Tristan da Cunha,Tristan,NA,2017-01-26,NA,-37.16623,-12.2614,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_021,TRI_2017,uvs,Tristan da Cunha,Inaccessible,NA,2017-01-27,NA,-37.29302,-12.64431,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_022,TRI_2017,uvs,Tristan da Cunha,Inaccessible,NA,2017-01-27,NA,-37.30469,-12.64304,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_023,TRI_2017,uvs,Tristan da Cunha,Inaccessible,NA,2017-01-27,NA,-37.32176,-12.68033,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_024,TRI_2017,uvs,Tristan da Cunha,Inaccessible,NA,2017-01-27,NA,-37.31267,-12.66201,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_025,TRI_2017,uvs,Tristan da Cunha,Inaccessible,NA,2017-01-28,NA,-37.28726,-12.69707,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_026,TRI_2017,uvs,Tristan da Cunha,Inaccessible,NA,2017-01-28,NA,-37.28541,-12.6657,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_027,TRI_2017,uvs,Tristan da Cunha,Inaccessible,NA,2017-01-28,NA,-37.28066,-12.67502,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_028,TRI_2017,uvs,Tristan da Cunha,Nightingale,NA,2017-01-29,NA,-37.41821,-12.48476,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_029,TRI_2017,uvs,Tristan da Cunha,Nightingale,NA,2017-01-29,NA,-37.42353,-12.47042,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_030,TRI_2017,uvs,Tristan da Cunha,Nightingale,NA,2017-01-30,NA,-37.42658,-12.49464,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_031,TRI_2017,uvs,Tristan da Cunha,Nightingale,NA,2017-01-30,NA,-37.43067,-12.48154,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_032,TRI_2017,uvs,Tristan da Cunha,Nightingale,NA,2017-01-30,NA,-37.40182,-12.48907,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_033,TRI_2017,uvs,Tristan da Cunha,Tristan,NA,2017-01-31,NA,-37.11646,-12.35598,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
TRI_2017_uvs_034,TRI_2017,uvs,Tristan da Cunha,Tristan,NA,2017-01-31,NA,-37.1347,-12.3504,NA,kelp_forest,unknown,FALSE,NA,Jenn Caselle,NA
COL_2018_uvs_001,COL_2018,uvs,Malpelo,Malpelo,El Arrecife,2018-04-25,08:30:00,4.00539,-81.60359,El Arrecife,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_002,COL_2018,uvs,Malpelo,Malpelo,Pared del Naufrago,2018-04-25,10:30:00,4.00839,-81.60344,Pared del Naufrago,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_004,COL_2018,uvs,Malpelo,Malpelo,La Catedral,2018-04-26,08:40:00,4.01289,-81.60655,La Catedral,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_005,COL_2018,uvs,Malpelo,Malpelo,El Freezer,2018-04-26,11:00:00,4.00529,-81.60992,El Freezer,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_006,COL_2018,uvs,Malpelo,Malpelo,La Nevera,2018-04-26,15:30:00,4.002,-81.613,La Nevera,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_007,COL_2018,uvs,Malpelo,Malpelo,Bajo de Junior,2018-04-27,08:45:00,3.99757,-81.61115,Bajo de Junior,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_008,COL_2018,uvs,Malpelo,Malpelo,Eagle Wall,2018-04-27,11:00:00,4.00011,-81.60645,Eagle Wall,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_009,COL_2018,uvs,Malpelo,Malpelo,El Tangon,2018-04-27,16:00:00,4.0012,-81.60444,El Tangon,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_010,COL_2018,uvs,Malpelo,Malpelo,La Gringa,2018-04-28,09:00:00,3.99828,-81.6116,La Gringa,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_011,COL_2018,uvs,Malpelo,Malpelo,Bajo de Suani,2018-04-28,11:00:00,4.00874,-81.60476,Bajo de Suani,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
COL_2018_uvs_003,COL_2018,uvs,Malpelo,Malpelo,La Nevera,2018-04-28,16:00:00,4.0082,-81.6033,La Nevera,rocky_reef,unknown,TRUE,SFF Malpelo,Alan Friedlander,NA
CHL_2017b_uvs_001,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-08,11:40:00,-33.75452,-80.76047,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_002,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-08,16:15:00,-33.74212,-80.7666,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_003,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-09,09:30:00,-33.76813,-80.75379,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_004,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-09,11:35:00,-33.79052,-80.75286,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_005,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-09,16:45:00,-33.72276,-80.77301,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_006,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-10,09:50:00,-33.73623,-80.8292,NA,rocky_reef,exposed,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_007,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-10,12:15:00,-33.722,-80.81182,NA,rocky_reef,exposed,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_008,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-10,16:50:00,-33.71973,-80.79006,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_009,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-11,12:15:00,-33.74819,-80.84292,NA,rocky_reef,exposed,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_010,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-11,16:50:00,-33.72723,-80.8214,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_011,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-12,08:45:00,-33.77573,-80.83311,NA,rocky_reef,exposed,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_012,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-12,10:50:00,-33.76579,-80.83581,NA,rocky_reef,exposed,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_013,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-12,16:15:00,-33.79094,-80.82006,NA,rocky_reef,exposed,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_014,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-13,08:40:00,-33.7234,-80.76883,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_015,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-13,10:45:00,-33.71869,-80.79599,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_016,CHL_2017b,uvs,Juan Fernandez,Alejandro Selkirk,NA,2017-03-13,16:00:00,-33.73262,-80.76862,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_017,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-15,09:00:00,-33.64082,-78.81885,NA,rocky_reef,sheltered,TRUE,El Palillo MPA,Alan Friedlander,NA
CHL_2017b_uvs_018,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-15,11:50:00,-33.64015,-78.82134,NA,rocky_reef,sheltered,TRUE,El Palillo MPA,Alan Friedlander,NA
CHL_2017b_uvs_019,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-15,14:30:00,-33.63965,-78.8148,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_020,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-16,09:30:00,-33.63871,-78.80367,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_021,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-16,11:30:00,-33.65635,-78.7766,NA,rocky_reef,exposed,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_022,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-16,17:00:00,-33.63534,-78.89373,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_023,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-17,10:10:00,-33.6587,-78.89365,NA,rocky_reef,exposed,TRUE,Tierra Blanca MPA,Alan Friedlander,NA
CHL_2017b_uvs_024,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-17,12:00:00,-33.66055,-78.90377,NA,rocky_reef,exposed,TRUE,Tierra Blanca MPA,Alan Friedlander,NA
CHL_2017b_uvs_025,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-17,16:50:00,-33.61719,-78.88744,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_026,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-18,10:00:00,-33.68153,-78.93591,NA,rocky_reef,exposed,TRUE,NA,Alan Friedlander,NA
CHL_2017b_uvs_027,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-18,12:00:00,-33.70029,-78.93929,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_028,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-18,16:30:00,-33.62381,-78.83978,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_029,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-19,10:10:00,-33.67257,-78.92418,NA,rocky_reef,exposed,TRUE,NA,Alan Friedlander,NA
CHL_2017b_uvs_030,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-19,12:40:00,-33.67255,-78.94115,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017b_uvs_031,CHL_2017b,uvs,Juan Fernandez,Robinson Crusoe,NA,2017-03-19,17:15:00,-33.64401,-78.92418,NA,rocky_reef,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_001,CHL_2017a,uvs,Is. Carlos III,Canal Barbara,NA,2017-02-01,12:20:00,-53.86423,-72.18653,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_002,CHL_2017a,uvs,Is. Carlos III,Canal Barbara,NA,2017-02-01,16:40:00,-53.85126,-72.21865,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_003,CHL_2017a,uvs,Cape Horn,Isla Hornos,NA,2017-02-04,09:00:00,-55.96066,-67.22369,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_004,CHL_2017a,uvs,Cape Horn,Isla Hornos,NA,2017-02-04,14:40:00,-55.96479,-67.21429,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_005,CHL_2017a,uvs,Diego Ramirez,Diego Ramirez,NA,2017-02-05,10:00:00,-56.5079,-68.72012,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_006,CHL_2017a,uvs,Diego Ramirez,Diego Ramirez,NA,2017-02-05,15:00:00,-56.5195,-68.70136,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_007,CHL_2017a,uvs,Diego Ramirez,Diego Ramirez,NA,2017-02-06,09:30:00,-56.51716,-68.71955,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_008,CHL_2017a,uvs,Diego Ramirez,Diego Ramirez,NA,2017-02-06,15:00:00,-56.52198,-68.70216,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_009,CHL_2017a,uvs,Cape Horn,Isla Herschel,NA,2017-02-07,09:00:00,-55.81209,-67.28489,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_010,CHL_2017a,uvs,Cape Horn,Isla Herschel,NA,2017-02-07,15:00:00,-55.82639,-67.27045,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_011,CHL_2017a,uvs,Cape Horn,Isla Hermite,NA,2017-02-08,08:45:00,-55.81012,-67.51534,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_012,CHL_2017a,uvs,Cape Horn,Isla Hermite,NA,2017-02-08,15:30:00,-55.83443,-67.5218,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_013,CHL_2017a,uvs,Cape Horn,Isla Wollaston,NA,2017-02-09,08:45:00,-55.7586,-67.48488,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_014,CHL_2017a,uvs,Cape Horn,Isla Wollaston,NA,2017-02-09,15:20:00,-55.7504,-67.47913,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_015,CHL_2017a,uvs,Cape Horn,Isla Wollaston,NA,2017-02-10,09:00:00,-55.75012,-67.50832,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_016,CHL_2017a,uvs,Cape Horn,Isla Wollaston,NA,2017-02-10,15:30:00,-55.59039,-67.52548,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_017,CHL_2017a,uvs,Cape Horn,Isla Wollaston,NA,2017-02-11,09:20:00,-55.6251,-67.48141,NA,kelp_forest,sheltered,FALSE,NA,Alan Friedlander,NA
CHL_2017a_uvs_018,CHL_2017a,uvs,Cape Horn,Isla Grevy,NA,2017-02-11,15:40:00,-55.52999,-67.60627,NA,kelp_forest,unknown,FALSE,NA,Alan Friedlander,NA
MEX_2016_uvs_001,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-03-30,08:45:00,18.77865,-110.90981,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_002,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-03-30,11:40:00,18.75492,-110.91424,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_003,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-03-30,16:10:00,18.7996,-110.9158,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_004,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-03-31,09:10:00,18.84204,-110.94576,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_005,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-03-31,11:10:00,18.81913,-110.93303,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_006,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-04-01,09:00:00,18.78367,-111.04778,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_007,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-04-01,11:10:00,18.76801,-111.0237,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_008,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-04-01,15:00:00,18.80019,-111.04505,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_009,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-04-02,08:30:00,18.73403,-110.96423,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_010,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-04-02,10:30:00,18.73409,-110.91882,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_NA,MEX_2016,uvs,Revillagigedo,Socorro,NA,2016-04-03,09:00:00,18.77826,-110.90663,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_011,MEX_2016,uvs,Revillagigedo,Roca partida,NA,2016-04-04,09:30:00,18.99268,-112.08426,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_012,MEX_2016,uvs,Revillagigedo,Roca partida,NA,2016-04-04,15:00:00,18.993,-112.082,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_013,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-06,09:20:00,19.32914,-110.81417,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_014,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-07,08:40:00,19.33404,-110.79375,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_015,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-07,11:00:00,19.32144,-110.79047,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_016,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-07,14:55:00,19.30384,-110.7951,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_017,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-08,09:15:00,19.33364,-110.80291,NA,wall,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_018,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-08,11:20:00,19.3176,-110.81406,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_019,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-09,09:15:00,19.3096,-110.8192,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_020,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-09,11:30:00,19.29609,-110.8148,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_021,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-09,15:30:00,19.2979,-110.8038,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_022,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-10,09:50:00,19.31414,-110.81709,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_023,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-10,11:20:00,19.298,-110.8038,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_024,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-10,15:30:00,19.299,-110.8038,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_025,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-11,09:06:00,19.32733,-110.792,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_026,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-11,11:05:00,19.31731,-110.79423,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MEX_2016_uvs_027,MEX_2016,uvs,Revillagigedo,San Benedicto,NA,2016-04-11,16:00:00,19.3294,-110.81417,NA,rocky_reef,unknown,TRUE,Revillagigedo - Zona Nucleo,Alan Friedlander,NA
MDV_2023_uvs_001,MDV_2023,uvs,Huvadhu,Huvadhu,Kooddoo,2023-02-27,14:30:00,0.7257,73.43053,NA,fringing_reef,lagoon,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_002,MDV_2023,uvs,Huvadhu,Huvadhu,Nilandhoo,2023-02-28,09:10:00,0.6443,73.429,NA,fringing_reef,lagoon,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_003,MDV_2023,uvs,Huvadhu,Huvadhu,Doragallah Thila,2023-02-28,11:05:00,0.61111,73.44056,NA,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_004,MDV_2023,uvs,Huvadhu,Huvadhu,Dhaandhoo,2023-02-28,15:05:00,0.62504,73.46767,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_005,MDV_2023,uvs,Huvadhu,Huvadhu,Beyrumaudoo,2023-03-01,09:30:00,0.79112,73.22093,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_006,MDV_2023,uvs,Huvadhu,Huvadhu,Beyrumaudoo Dhigurarufalhu,2023-03-01,11:00:00,0.74926,73.25139,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_007,MDV_2023,uvs,Huvadhu,Huvadhu,Fulan'gi,2023-03-01,16:00:00,0.69196,73.19858,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_008,MDV_2023,uvs,Huvadhu,Huvadhu,Kaadedhdhoo,2023-03-02,09:15:00,0.49614,72.9847,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_009,MDV_2023,uvs,Huvadhu,Huvadhu,Madaveli,2023-03-02,11:00:00,0.45785,72.99294,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_010,MDV_2023,uvs,Huvadhu,Huvadhu,Hulhedhdhoo,2023-03-02,15:15:00,0.40306,73.00076,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_011,MDV_2023,uvs,Huvadhu,Huvadhu,Nadella,2023-03-03,09:30:00,0.28656,73.04086,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_012,MDV_2023,uvs,Huvadhu,Huvadhu,Aakiraahuttaa,2023-03-03,11:15:00,0.26094,73.08725,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_013,MDV_2023,uvs,Huvadhu,Huvadhu,Fiyoree,2023-03-03,16:00:00,0.21525,73.13367,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_014,MDV_2023,uvs,Huvadhu,Huvadhu,Gemanafushi,2023-03-04,08:15:00,0.44906,73.57446,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_015,MDV_2023,uvs,Huvadhu,Huvadhu,Dhiyadhoo,2023-03-04,11:00:00,0.47947,73.52757,NA,fringing_reef,lagoon,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_016,MDV_2023,uvs,Huvadhu,Huvadhu,Keyolhu faru,2023-03-04,15:00:00,0.44765,73.50003,NA,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_017,MDV_2023,uvs,Huvadhu,Huvadhu,Jazeera,2023-03-05,08:30:00,0.26119,73.39143,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_018,MDV_2023,uvs,Huvadhu,Huvadhu,Gan,2023-03-05,11:00:00,0.26392,73.42148,NA,fringing_reef,lagoon,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_019,MDV_2023,uvs,Huvadhu,Huvadhu,Jazeer Thila,2023-03-05,15:30:00,0.29643,73.38093,NA,patch_reef,lagoon,FALSE,NA,Alan Friedlander,NA
MDV_2023_uvs_020,MDV_2023,uvs,Fuvahmulah,Fuvahmulah,Fuvahmulah,2023-03-06,08:30:00,-0.28765,73.4253,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
